linux_git_commit,linux_git_tag,file,function,function_start_line,function_end_line,path_id,error_line,condition,condition_type,error_var,error_source_expr,exit_type,target_label,cleanup_calls,final_return_expr,held_resources,missing_cleanup_candidates,confidence,reason
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/checkpoint.c,__get_meta_folio,254,305,__get_meta_folio#003,285,err,ret_nonzero,err,f2fs_submit_page_bio(&fio),return,,"[""f2fs_folio_put(folio, true)""]",ERR_PTR(err),[],[],high,ERR_PTR return under ret_nonzero condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/checkpoint.c,__get_meta_folio,254,305,__get_meta_folio#005,298,unlikely(!folio_test_uptodate(folio)),unknown_error_like,unlikely,unknown,return,,"[""f2fs_handle_page_eio(sbi, folio, META)"", ""f2fs_folio_put(folio, true)""]",ERR_PTR(-EIO),[],[],medium,ERR_PTR return under unknown_error_like condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/checkpoint.c,__is_bitmap_valid,334,369,__is_bitmap_valid#003,354,(exist && type == DATA_GENERIC_ENHANCE_UPDATE) || (!exist && type == DATA_GENERIC_ENHANCE),unknown_error_like,exist,"f2fs_test_bit(offset, se->cur_valid_map)",goto,out_err,"[""set_sbi_flag(sbi, SBI_NEED_FSCK)"", ""dump_stack()"", ""f2fs_handle_error(sbi, ERROR_INVALID_BLKADDR)""]",exist,[],[],medium,"goto out_err under unknown_error_like condition, final return exist; resolved label cleanup until return"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/checkpoint.c,__is_bitmap_valid,334,369,__is_bitmap_valid#004,357,!exist && type != DATA_GENERIC_ENHANCE_UPDATE,state_or_validation_error,exist,"f2fs_test_bit(offset, se->cur_valid_map)",goto,out_handle,"[""f2fs_handle_error(sbi, ERROR_INVALID_BLKADDR)""]",exist,[],[],high,"goto out_handle under state_or_validation_error condition, final return exist; resolved label cleanup until return"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/checkpoint.c,__f2fs_is_valid_blkaddr,371,430,__f2fs_is_valid_blkaddr#005,400,unlikely(blkaddr >= MAX_BLKADDR(sbi) || blkaddr < MAIN_BLKADDR(sbi)),unknown_error_like,unlikely,unknown,goto,err,"[""unlikely(f2fs_cp_error(sbi))"", ""f2fs_warn(sbi, \""access invalid blkaddr:%u\"", blkaddr)"", ""set_sbi_flag(sbi, SBI_NEED_FSCK)"", ""dump_stack()"", ""f2fs_handle_error(sbi, ERROR_INVALID_BLKADDR)""]",false,[],[],medium,"goto err under unknown_error_like condition, final return false; resolved label cleanup until return"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/checkpoint.c,__f2fs_is_valid_blkaddr,371,430,__f2fs_is_valid_blkaddr#008,417,unlikely(blkaddr < SEG0_BLKADDR(sbi) || blkaddr >= MAIN_BLKADDR(sbi)),unknown_error_like,unlikely,unknown,goto,err,"[""f2fs_handle_error(sbi, ERROR_INVALID_BLKADDR)""]",false,[],[],medium,"goto err under unknown_error_like condition, final return false; resolved label cleanup until return"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/checkpoint.c,f2fs_ra_meta_pages,446,520,f2fs_ra_meta_pages#001,472,"!f2fs_is_valid_blkaddr(sbi, blkno, type)",unknown_error_like,f2fs_is_valid_blkaddr,unknown,goto,out,"[""blk_finish_plug(&plug)""]",blkno - start,[],[],medium,"goto out under unknown_error_like condition, final return blkno - start; resolved label cleanup until return"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/checkpoint.c,f2fs_ra_meta_pages,446,520,f2fs_ra_meta_pages#002,485,unlikely(blkno >= TOTAL_SEGS(sbi)),unknown_error_like,unlikely,unknown,goto,out,"[""blk_finish_plug(&plug)""]",blkno - start,[],[],medium,"goto out under unknown_error_like condition, final return blkno - start; resolved label cleanup until return"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/checkpoint.c,f2fs_write_meta_pages,575,606,f2fs_write_meta_pages#002,586,"wbc->sync_mode != WB_SYNC_ALL && get_pages(sbi, F2FS_DIRTY_META) < nr_pages_to_skip(sbi, META)",state_or_validation_error,wbc,function_parameter,goto,skip_write,"[""get_pages(sbi, F2FS_DIRTY_META)"", ""trace_f2fs_writepages(mapping->host, wbc, META)""]",0,[],[],medium,"goto skip_write under state_or_validation_error condition, final return 0; resolved label cleanup until return"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/checkpoint.c,f2fs_sync_meta_pages,608,675,f2fs_sync_meta_pages#001,631,nr_to_write != LONG_MAX && i != 0 && folio->index != prev + folio_nr_pages(fbatch.folios[i-1]),state_or_validation_error,nr_to_write,function_parameter,goto,stop,"[""folio_batch_release(&fbatch)"", ""f2fs_submit_merged_write(sbi, META)"", ""blk_finish_plug(&plug)""]",nwritten,[],[],medium,"goto stop under state_or_validation_error condition, final return nwritten; resolved label cleanup until return"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/checkpoint.c,__add_ino_entry,700,749,__add_ino_entry#001,724,!new,null_check,new,"f2fs_kmem_cache_alloc(ino_entry_slab,",goto,retry,"[""spin_unlock(&im->ino_lock)"", ""radix_tree_preload_end()"", ""radix_tree_preload(GFP_NOFS | __GFP_NOFAIL)"", ""f2fs_bug_on(sbi, ret)"", ""spin_lock(&im->ino_lock)"", ""radix_tree_lookup(&im->ino_root, ino)"", ""spin_unlock(&im->ino_lock)"", ""radix_tree_preload_end()""]",unknown,"[{""var"": ""&im->ino_lock"", ""acquire_func"": ""spin_lock"", ""resource_type"": ""spinlock"", ""release_functions"": [""spin_unlock""], ""acquire_line"": 721, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}]",[],high,"goto retry under null_check condition, final return unknown; label found but no return reached; resource &im->ino_lock acquired by spin_lock before path, released by spin_unlock(&im->ino_lock) in retry label"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/checkpoint.c,f2fs_acquire_orphan_inode,833,852,f2fs_acquire_orphan_inode#001,840,"time_to_inject(sbi, FAULT_ORPHAN)",unknown_error_like,time_to_inject,unknown,return,,"[""spin_unlock(&im->ino_lock)""]",-ENOSPC,"[{""var"": ""&im->ino_lock"", ""acquire_func"": ""spin_lock"", ""resource_type"": ""spinlock"", ""release_functions"": [""spin_unlock""], ""acquire_line"": 838, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}]",[],medium,"negative errno return under unknown_error_like condition; resource &im->ino_lock acquired by spin_lock before path, released by spin_unlock(&im->ino_lock)"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/checkpoint.c,recover_orphan_inode,877,920,recover_orphan_inode#001,884,IS_ERR(inode),err_ptr_check,inode,"f2fs_iget_retry(sbi->sb, ino)",return,,"[""f2fs_bug_on(sbi, PTR_ERR(inode) == -ENOENT)""]",PTR_ERR(inode),[],[],high,PTR_ERR propagation under err_ptr_check condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/checkpoint.c,recover_orphan_inode,877,920,recover_orphan_inode#002,894,err,ret_nonzero,err,f2fs_dquot_initialize(inode),goto,err_out,"[""iput(inode)"", ""set_sbi_flag(sbi, SBI_NEED_FSCK)"", ""failed (ino=%x)""]",err,"[{""var"": ""inode"", ""acquire_func"": ""f2fs_iget_retry"", ""resource_type"": ""f2fs_inode_ref"", ""release_functions"": [""iput""], ""acquire_line"": 883, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}]",[],high,"goto err_out under ret_nonzero condition, final return err; resolved label cleanup until return; resource inode acquired by f2fs_iget_retry before path, released by iput(inode) in err_out label"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/checkpoint.c,recover_orphan_inode,877,920,recover_orphan_inode#003,905,err,ret_nonzero,err,"f2fs_get_node_info(sbi, ino, &ni, false)",goto,err_out,"[""set_sbi_flag(sbi, SBI_NEED_FSCK)"", ""failed (ino=%x)""]",err,[],[],high,"goto err_out under ret_nonzero condition, final return err; resolved label cleanup until return"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/checkpoint.c,recover_orphan_inode,877,920,recover_orphan_inode#004,909,ni.blk_addr != NULL_ADDR,state_or_validation_error,ni,unknown,goto,err_out,"[""set_sbi_flag(sbi, SBI_NEED_FSCK)"", ""failed (ino=%x)""]",err,[],[],high,"goto err_out under state_or_validation_error condition, final return err; resolved label cleanup until return"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/checkpoint.c,f2fs_recover_orphan_inodes,922,971,f2fs_recover_orphan_inodes#003,948,IS_ERR(folio),err_ptr_check,folio,"f2fs_get_meta_folio(sbi, start_blk + i)",goto,out,"[""PTR_ERR(folio)"", ""set_sbi_flag(sbi, SBI_IS_RECOVERED)""]",err,[],[],high,"goto out under err_ptr_check condition, final return err; resolved label cleanup until return"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/checkpoint.c,f2fs_recover_orphan_inodes,922,971,f2fs_recover_orphan_inodes#004,958,err,ret_nonzero,err,"recover_orphan_inode(sbi, ino)",goto,out,"[""f2fs_folio_put(folio, true)"", ""set_sbi_flag(sbi, SBI_IS_RECOVERED)""]",err,[],[],high,"goto out under ret_nonzero condition, final return err; resolved label cleanup until return"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/checkpoint.c,get_checkpoint_version,1043,1073,get_checkpoint_version#001,1051,IS_ERR(*cp_folio),unknown_error_like,IS_ERR,unknown,return,,[],PTR_ERR(*cp_folio),[],[],medium,PTR_ERR propagation under unknown_error_like condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/checkpoint.c,get_checkpoint_version,1043,1073,get_checkpoint_version#002,1057,crc_offset < CP_MIN_CHKSUM_OFFSET || crc_offset > CP_CHKSUM_OFFSET,unknown_error_like,crc_offset,le32_to_cpu((*cp_block)->checksum_offset),return,,"[""f2fs_folio_put(*cp_folio, true)"", ""f2fs_warn(sbi, \""invalid crc_offset: %zu\"", crc_offset)""]",-EINVAL,[],[],medium,negative errno return under unknown_error_like condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/checkpoint.c,get_checkpoint_version,1043,1073,get_checkpoint_version#003,1065,crc != cur_cp_crc(*cp_block),state_or_validation_error,crc,f2fs_checkpoint_chksum(*cp_block),return,,"[""f2fs_folio_put(*cp_folio, true)"", ""f2fs_warn(sbi, \""invalid crc value\"")""]",-EINVAL,[],[],high,negative errno return under state_or_validation_error condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/checkpoint.c,validate_checkpoint,1075,1114,validate_checkpoint#001,1086,err,ret_nonzero,err,"get_checkpoint_version(sbi, cp_addr, &cp_block,",return,,[],NULL,[],[],high,return NULL under ret_nonzero condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/checkpoint.c,validate_checkpoint,1075,1114,validate_checkpoint#002,1091,cp_blocks > BLKS_PER_SEG(sbi) || cp_blocks <= F2FS_CP_PACKS,unknown_error_like,cp_blocks,le32_to_cpu(cp_block->cp_pack_total_block_count),goto,invalid_cp,"[""f2fs_warn(sbi, \""invalid cp_pack_total_block_count:%u\"", le32_to_cpu(cp_block->cp_pack_total_block_count))"", ""f2fs_folio_put(cp_folio_1, true)""]",NULL,[],[],medium,"goto invalid_cp under unknown_error_like condition, final return NULL; resolved label cleanup until return"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/checkpoint.c,validate_checkpoint,1075,1114,validate_checkpoint#003,1101,err,ret_nonzero,err,"get_checkpoint_version(sbi, cp_addr, &cp_block,",goto,invalid_cp,"[""f2fs_folio_put(cp_folio_1, true)""]",NULL,[],[],high,"goto invalid_cp under ret_nonzero condition, final return NULL; resolved label cleanup until return"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/checkpoint.c,f2fs_get_valid_checkpoint,1116,1204,f2fs_get_valid_checkpoint#001,1131,!sbi->ckpt,null_check,sbi->ckpt,"array_size(blk_size, cp_blks)",return,,[],-ENOMEM,[],[],high,negative errno return under null_check condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/checkpoint.c,f2fs_get_valid_checkpoint,1116,1204,f2fs_get_valid_checkpoint#002,1152,cp2,state_or_validation_error,cp2,"validate_checkpoint(sbi, cp_start_blk_no, &cp2_version)",goto,fail_no_cp,"[""kvfree(sbi->ckpt)""]",err,[],[],medium,"goto fail_no_cp under state_or_validation_error condition, final return err; resolved label cleanup until return"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/checkpoint.c,f2fs_get_valid_checkpoint,1116,1204,f2fs_get_valid_checkpoint#003,1168,f2fs_sanity_check_ckpt(sbi),unknown_error_like,f2fs_sanity_check_ckpt,unknown,goto,free_fail_no_cp,"[""f2fs_folio_put(cp1, true)"", ""f2fs_folio_put(cp2, true)"", ""kvfree(sbi->ckpt)""]",err,[],[],medium,"goto free_fail_no_cp under unknown_error_like condition, final return err; resolved label cleanup until return"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/checkpoint.c,f2fs_get_valid_checkpoint,1116,1204,f2fs_get_valid_checkpoint#005,1185,IS_ERR(cur_folio),err_ptr_check,cur_folio,"f2fs_get_meta_folio(sbi, cp_blk_no + i)",goto,free_fail_no_cp,"[""PTR_ERR(cur_folio)"", ""f2fs_folio_put(cp1, true)"", ""f2fs_folio_put(cp2, true)"", ""kvfree(sbi->ckpt)""]",err,[],[],high,"goto free_fail_no_cp under err_ptr_check condition, final return err; resolved label cleanup until return"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/checkpoint.c,f2fs_sync_dirty_inodes,1266,1327,f2fs_sync_dirty_inodes#001,1279,unlikely(f2fs_cp_error(sbi)),unknown_error_like,unlikely,unknown,return,,"[""trace_f2fs_sync_dirty_inodes_exit(sbi->sb, is_dir, get_pages(sbi, is_dir ? F2FS_DIRTY_DENTS : F2FS_DIRTY_DATA))""]",-EIO,[],[],medium,negative errno return under unknown_error_like condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/checkpoint.c,f2fs_sync_inode_meta,1329,1359,f2fs_sync_inode_meta#001,1337,unlikely(f2fs_cp_error(sbi)),unknown_error_like,unlikely,unknown,return,,[],-EIO,[],[],medium,negative errno return under unknown_error_like condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/checkpoint.c,block_operations,1402,1492,block_operations#001,1420,__need_flush_quota(sbi),unknown_error_like,__need_flush_quota,unknown,goto,retry_flush_quotas,"[""set_sbi_flag(sbi, SBI_QUOTA_SKIP_FLUSH)"", ""set_sbi_flag(sbi, SBI_QUOTA_NEED_FLUSH)"", ""f2fs_unlock_all(sbi)"", ""f2fs_do_quota_sync(sbi->sb, -1)"", ""down_read_trylock(&sbi->sb->s_umount)"", ""f2fs_do_quota_sync(sbi->sb, -1)"", ""up_read(&sbi->sb->s_umount)"", ""cond_resched()"", ""f2fs_lock_all(sbi)"", ""__need_flush_quota(sbi)"", ""set_sbi_flag(sbi, SBI_QUOTA_SKIP_FLUSH)"", ""set_sbi_flag(sbi, SBI_QUOTA_NEED_FLUSH)"", ""get_pages(sbi, F2FS_DIRTY_DENTS)"", ""f2fs_unlock_all(sbi)"", ""f2fs_sync_dirty_inodes(sbi, DIR_INODE, true)""]",err,"[{""var"": ""sbi"", ""acquire_func"": ""f2fs_lock_all"", ""resource_type"": ""f2fs_op_lock"", ""release_functions"": [""f2fs_unlock_all""], ""acquire_line"": 1419, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}]",[],medium,"goto retry_flush_quotas under unknown_error_like condition, final return err; resolved label cleanup until return; resource sbi acquired by f2fs_lock_all before path, released by f2fs_unlock_all(sbi) in retry_flush_quotas label"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/checkpoint.c,block_operations,1402,1492,block_operations#002,1423,++cnt > DEFAULT_RETRY_QUOTA_FLUSH_COUNT,unknown_error_like,cnt,0,goto,retry_flush_dents,"[""set_sbi_flag(sbi, SBI_QUOTA_SKIP_FLUSH)"", ""set_sbi_flag(sbi, SBI_QUOTA_NEED_FLUSH)"", ""get_pages(sbi, F2FS_DIRTY_DENTS)"", ""f2fs_unlock_all(sbi)"", ""f2fs_sync_dirty_inodes(sbi, DIR_INODE, true)""]",err,"[{""var"": ""sbi"", ""acquire_func"": ""f2fs_lock_all"", ""resource_type"": ""f2fs_op_lock"", ""release_functions"": [""f2fs_unlock_all""], ""acquire_line"": 1419, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}]",[],medium,"goto retry_flush_dents under unknown_error_like condition, final return err; resolved label cleanup until return; resource sbi acquired by f2fs_lock_all before path, released by f2fs_unlock_all(sbi) in retry_flush_dents label"
