linux_git_commit,linux_git_tag,file,function,path_id,error_line,candidate_type,severity,condition,exit_type,target_label,error_source_expr,held_resources,cleanup_calls,missing_cleanup_candidates,final_return_expr,evidence,reason
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/inode.c,ext4_iomap_begin,ext4_iomap_begin#003,3365,error_swallowed,P1,ret > 0 && (map.m_flags & EXT4_MAP_MAPPED),goto,out,"ext4_map_blocks(NULL, inode, &map, 0)",[],"[""fscrypt_limit_io_blocks(inode, map.m_lblk, map.m_len)"", ""ext4_set_iomap(inode, iomap, &map, offset, length, flags)""]",[],0,"{""acquired_resources"": [], ""missing_releases"": [], ""cleanup_calls"": [""fscrypt_limit_io_blocks(inode, map.m_lblk, map.m_len)"", ""ext4_set_iomap(inode, iomap, &map, offset, length, flags)""], ""final_return_expr"": ""0""}",error-like condition is followed by successful return expression.
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/inode.c,ext4_truncate,ext4_truncate#006,4151,partial_cleanup,P2,err,goto,out_stop,"ext4_ext_truncate(handle, inode)","[{""var"": ""handle"", ""acquire_func"": ""ext4_journal_start"", ""resource_type"": ""journal_handle"", ""release_functions"": [""ext4_journal_stop""], ""acquire_line"": 4119}, {""var"": ""&EXT4_I(inode)->i_data_sem"", ""acquire_func"": ""down_write"", ""resource_type"": ""rwsem"", ""release_functions"": [""up_write""], ""acquire_line"": 4141}]","[""ftruncate()"", ""ext4_evict_inode()"", ""ext4_orphan_del(handle, inode)"", ""inode_set_mtime_to_ts(inode, inode_set_ctime_current(inode))"", ""ext4_mark_inode_dirty(handle, inode)"", ""unlikely(err2 && !err)"", ""ext4_journal_stop(handle)"", ""trace_ext4_truncate_exit(inode)""]","[""up_write(&EXT4_I(inode)->i_data_sem)""]",err,"{""acquired_resources"": [{""var"": ""handle"", ""acquire_func"": ""ext4_journal_start"", ""resource_type"": ""journal_handle"", ""release_functions"": [""ext4_journal_stop""], ""acquire_line"": 4119}, {""var"": ""&EXT4_I(inode)->i_data_sem"", ""acquire_func"": ""down_write"", ""resource_type"": ""rwsem"", ""release_functions"": [""up_write""], ""acquire_line"": 4141}], ""missing_releases"": [""up_write(&EXT4_I(inode)->i_data_sem)""], ""cleanup_calls"": [""ftruncate()"", ""ext4_evict_inode()"", ""ext4_orphan_del(handle, inode)"", ""inode_set_mtime_to_ts(inode, inode_set_ctime_current(inode))"", ""ext4_mark_inode_dirty(handle, inode)"", ""unlikely(err2 && !err)"", ""ext4_journal_stop(handle)"", ""trace_ext4_truncate_exit(inode)""], ""final_return_expr"": ""err""}",cleanup label releases some resources but not all resources acquired before the error path.
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/inode.c,ext4_truncate,ext4_truncate#006,4151,missing_cleanup,P1,err,goto,out_stop,"ext4_ext_truncate(handle, inode)","[{""var"": ""handle"", ""acquire_func"": ""ext4_journal_start"", ""resource_type"": ""journal_handle"", ""release_functions"": [""ext4_journal_stop""], ""acquire_line"": 4119}, {""var"": ""&EXT4_I(inode)->i_data_sem"", ""acquire_func"": ""down_write"", ""resource_type"": ""rwsem"", ""release_functions"": [""up_write""], ""acquire_line"": 4141}]","[""ftruncate()"", ""ext4_evict_inode()"", ""ext4_orphan_del(handle, inode)"", ""inode_set_mtime_to_ts(inode, inode_set_ctime_current(inode))"", ""ext4_mark_inode_dirty(handle, inode)"", ""unlikely(err2 && !err)"", ""ext4_journal_stop(handle)"", ""trace_ext4_truncate_exit(inode)""]","[""up_write(&EXT4_I(inode)->i_data_sem)""]",err,"{""acquired_resources"": [{""var"": ""handle"", ""acquire_func"": ""ext4_journal_start"", ""resource_type"": ""journal_handle"", ""release_functions"": [""ext4_journal_stop""], ""acquire_line"": 4119}, {""var"": ""&EXT4_I(inode)->i_data_sem"", ""acquire_func"": ""down_write"", ""resource_type"": ""rwsem"", ""release_functions"": [""up_write""], ""acquire_line"": 4141}], ""missing_releases"": [""up_write(&EXT4_I(inode)->i_data_sem)""], ""cleanup_calls"": [""ftruncate()"", ""ext4_evict_inode()"", ""ext4_orphan_del(handle, inode)"", ""inode_set_mtime_to_ts(inode, inode_set_ctime_current(inode))"", ""ext4_mark_inode_dirty(handle, inode)"", ""unlikely(err2 && !err)"", ""ext4_journal_stop(handle)"", ""trace_ext4_truncate_exit(inode)""], ""final_return_expr"": ""err""}",error path exits while resource acquired before error path has no matching release in cleanup.
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/mballoc.c,ext4_mb_seq_groups_show,ext4_mb_seq_groups_show#002,3045,error_swallowed,P1,err,return,,"ext4_mb_load_buddy(sb, group, &e4b)",[],"[""seq_printf(seq, \""#%-5u: I/O error\\n\"", group)""]",[],0,"{""acquired_resources"": [], ""missing_releases"": [], ""cleanup_calls"": [""seq_printf(seq, \""#%-5u: I/O error\\n\"", group)""], ""final_return_expr"": ""0""}",error-like condition is followed by successful return expression.
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/mballoc.c,ext4_mb_add_groupinfo,ext4_mb_add_groupinfo#002,3341,missing_cleanup,P2,meta_group_info[i] == NULL,goto,exit_group_info,"kmem_cache_zalloc(cachep, GFP_NOFS)","[{""var"": ""meta_group_info"", ""acquire_func"": ""kmalloc"", ""resource_type"": ""memory"", ""release_functions"": [""kfree""], ""acquire_line"": 3326}]","[""ext4_msg(sb, KERN_ERR, \""can't allocate buddy mem\"")"", ""EXT4_DESC_PER_BLOCK(sb)"", ""rcu_read_lock()"", ""rcu_dereference(sbi->s_group_info)"", ""kfree(group_info[idx])"", ""rcu_read_unlock()""]","[""kfree(meta_group_info)""]",-ENOMEM,"{""acquired_resources"": [{""var"": ""meta_group_info"", ""acquire_func"": ""kmalloc"", ""resource_type"": ""memory"", ""release_functions"": [""kfree""], ""acquire_line"": 3326}], ""missing_releases"": [""kfree(meta_group_info)""], ""cleanup_calls"": [""ext4_msg(sb, KERN_ERR, \""can't allocate buddy mem\"")"", ""EXT4_DESC_PER_BLOCK(sb)"", ""rcu_read_lock()"", ""rcu_dereference(sbi->s_group_info)"", ""kfree(group_info[idx])"", ""rcu_read_unlock()""], ""final_return_expr"": ""-ENOMEM""}",error path exits while resource acquired before error path has no matching release in cleanup.
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/namei.c,__ext4_read_dirblock,__ext4_read_dirblock#003,154,missing_cleanup,P2,!bh && (type == INDEX || type == DIRENT_HTREE),return,,"ext4_bread(NULL, inode, block, 0)","[{""var"": ""bh"", ""acquire_func"": ""ext4_bread"", ""resource_type"": ""buffer_head"", ""release_functions"": [""brelse""], ""acquire_line"": 144}]","[""ext4_error_inode(inode, func, line, block, \""Directory hole found for htree %s block\"", (type == INDEX) ? \""index\"" : \""leaf\"")""]","[""brelse(bh)""]",ERR_PTR(-EFSCORRUPTED),"{""acquired_resources"": [{""var"": ""bh"", ""acquire_func"": ""ext4_bread"", ""resource_type"": ""buffer_head"", ""release_functions"": [""brelse""], ""acquire_line"": 144}], ""missing_releases"": [""brelse(bh)""], ""cleanup_calls"": [""ext4_error_inode(inode, func, line, block, \""Directory hole found for htree %s block\"", (type == INDEX) ? \""index\"" : \""leaf\"")""], ""final_return_expr"": ""ERR_PTR(-EFSCORRUPTED)""}",error path exits while resource acquired before error path has no matching release in cleanup.
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/namei.c,ext4_find_entry,ext4_find_entry#001,1745,error_swallowed,P2,err == -ENOENT,return,,"ext4_fname_setup_filename(dir, d_name, 1, &fname)",[],[],[],NULL,"{""acquired_resources"": [], ""missing_releases"": [], ""cleanup_calls"": [], ""final_return_expr"": ""NULL""}",error-like condition is followed by successful return expression.
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/namei.c,ext4_lookup_entry,ext4_lookup_entry#001,1766,error_swallowed,P2,err == -ENOENT,return,,"ext4_fname_prepare_lookup(dir, dentry, &fname)",[],[],[],NULL,"{""acquired_resources"": [], ""missing_releases"": [], ""cleanup_calls"": [], ""final_return_expr"": ""NULL""}",error-like condition is followed by successful return expression.
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/orphan.c,ext4_init_orphan_info,ext4_init_orphan_info#004,601,missing_cleanup,P2,IS_ERR(oi->of_binfo[i].ob_bh),goto,out_free,unknown,"[{""var"": ""ob_bh"", ""acquire_func"": ""ext4_bread"", ""resource_type"": ""buffer_head"", ""release_functions"": [""brelse""], ""acquire_line"": 600}]","[""PTR_ERR(oi->of_binfo[i].ob_bh)"", ""brelse(oi->of_binfo[i].ob_bh)"", ""kfree(oi->of_binfo)"", ""iput(inode)""]","[""brelse(ob_bh)""]",ret,"{""acquired_resources"": [{""var"": ""ob_bh"", ""acquire_func"": ""ext4_bread"", ""resource_type"": ""buffer_head"", ""release_functions"": [""brelse""], ""acquire_line"": 600}], ""missing_releases"": [""brelse(ob_bh)""], ""cleanup_calls"": [""PTR_ERR(oi->of_binfo[i].ob_bh)"", ""brelse(oi->of_binfo[i].ob_bh)"", ""kfree(oi->of_binfo)"", ""iput(inode)""], ""final_return_expr"": ""ret""}",error path exits while resource acquired before error path has no matching release in cleanup.
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/orphan.c,ext4_init_orphan_info,ext4_init_orphan_info#005,605,missing_cleanup,P2,!oi->of_binfo[i].ob_bh,goto,out_free,EXT4_SB(sb),"[{""var"": ""ob_bh"", ""acquire_func"": ""ext4_bread"", ""resource_type"": ""buffer_head"", ""release_functions"": [""brelse""], ""acquire_line"": 600}]","[""brelse(oi->of_binfo[i].ob_bh)"", ""kfree(oi->of_binfo)"", ""iput(inode)""]","[""brelse(ob_bh)""]",ret,"{""acquired_resources"": [{""var"": ""ob_bh"", ""acquire_func"": ""ext4_bread"", ""resource_type"": ""buffer_head"", ""release_functions"": [""brelse""], ""acquire_line"": 600}], ""missing_releases"": [""brelse(ob_bh)""], ""cleanup_calls"": [""brelse(oi->of_binfo[i].ob_bh)"", ""kfree(oi->of_binfo)"", ""iput(inode)""], ""final_return_expr"": ""ret""}",error path exits while resource acquired before error path has no matching release in cleanup.
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/orphan.c,ext4_init_orphan_info,ext4_init_orphan_info#006,610,missing_cleanup,P2,le32_to_cpu(ot->ob_magic) != EXT4_ORPHAN_BLOCK_MAGIC,goto,out_free,unknown,"[{""var"": ""ob_bh"", ""acquire_func"": ""ext4_bread"", ""resource_type"": ""buffer_head"", ""release_functions"": [""brelse""], ""acquire_line"": 600}]","[""ext4_error(sb, \""orphan file block %d: bad magic\"", i)"", ""brelse(oi->of_binfo[i].ob_bh)"", ""kfree(oi->of_binfo)"", ""iput(inode)""]","[""brelse(ob_bh)""]",ret,"{""acquired_resources"": [{""var"": ""ob_bh"", ""acquire_func"": ""ext4_bread"", ""resource_type"": ""buffer_head"", ""release_functions"": [""brelse""], ""acquire_line"": 600}], ""missing_releases"": [""brelse(ob_bh)""], ""cleanup_calls"": [""ext4_error(sb, \""orphan file block %d: bad magic\"", i)"", ""brelse(oi->of_binfo[i].ob_bh)"", ""kfree(oi->of_binfo)"", ""iput(inode)""], ""final_return_expr"": ""ret""}",error path exits while resource acquired before error path has no matching release in cleanup.
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/orphan.c,ext4_init_orphan_info,ext4_init_orphan_info#007,615,missing_cleanup,P2,"!ext4_orphan_file_block_csum_verify(sb, oi->of_binfo[i].ob_bh)",goto,out_free,unknown,"[{""var"": ""ob_bh"", ""acquire_func"": ""ext4_bread"", ""resource_type"": ""buffer_head"", ""release_functions"": [""brelse""], ""acquire_line"": 600}]","[""ext4_error(sb, \""orphan file block %d: bad checksum\"", i)"", ""brelse(oi->of_binfo[i].ob_bh)"", ""kfree(oi->of_binfo)"", ""iput(inode)""]","[""brelse(ob_bh)""]",ret,"{""acquired_resources"": [{""var"": ""ob_bh"", ""acquire_func"": ""ext4_bread"", ""resource_type"": ""buffer_head"", ""release_functions"": [""brelse""], ""acquire_line"": 600}], ""missing_releases"": [""brelse(ob_bh)""], ""cleanup_calls"": [""ext4_error(sb, \""orphan file block %d: bad checksum\"", i)"", ""brelse(oi->of_binfo[i].ob_bh)"", ""kfree(oi->of_binfo)"", ""iput(inode)""], ""final_return_expr"": ""ret""}",error path exits while resource acquired before error path has no matching release in cleanup.
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/super.c,ext4_fill_flex_info,ext4_fill_flex_info#002,3205,error_swallowed,P1,err,goto,failed,"ext4_alloc_flex_bg_array(sb, sbi->s_groups_count)",[],[],[],0,"{""acquired_resources"": [], ""missing_releases"": [], ""cleanup_calls"": [], ""final_return_expr"": ""0""}",error-like condition is followed by successful return expression.
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/symlink.c,ext4_get_link,ext4_get_link#003,95,missing_cleanup,P2,IS_ERR(bh) || !bh,return,,unknown,"[{""var"": ""bh"", ""acquire_func"": ""ext4_getblk"", ""resource_type"": ""buffer_head"", ""release_functions"": [""brelse""], ""acquire_line"": 94}]",[],"[""brelse(bh)""]",ERR_PTR(-ECHILD),"{""acquired_resources"": [{""var"": ""bh"", ""acquire_func"": ""ext4_getblk"", ""resource_type"": ""buffer_head"", ""release_functions"": [""brelse""], ""acquire_line"": 94}], ""missing_releases"": [""brelse(bh)""], ""cleanup_calls"": [], ""final_return_expr"": ""ERR_PTR(-ECHILD)""}",error path exits while resource acquired before error path has no matching release in cleanup.
