candidate_id,file,function,error_line,candidate_type,severity,evidence_level,evidence_score,matched_protocol_ids,required_actions,has_exception_hints,exception_hints,released_by_wrapper_possible,ownership_transfer_possible,manual_verdict,manual_confidence,manual_review_source,manual_confirmed_exception,manual_exception_type,manual_score_adjustment,manual_reason,manual_next_action,manual_validation_hint,score_explanation,missing_evidence,final_return_expr
candidate_18bbd47339dc,fs/btrfs/tree-log.c,copy_items,4966,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,"[""memory.slab.alloc.free"", ""memory.kv.alloc.free""]","[""kfree"", ""kvfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_427fa4366eff,fs/btrfs/tree-log.c,flush_dir_items_batch,4071,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,"[""memory.slab.alloc.free"", ""memory.kv.alloc.free""]","[""kfree"", ""kvfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_817b13c264c9,fs/btrfs/volumes.c,describe_balance_start_or_resume,4722,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,"[""memory.slab.alloc.free"", ""memory.kv.alloc.free""]","[""kfree"", ""kvfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",unknown
candidate_381705175b10,fs/btrfs/block-group.c,btrfs_remove_block_group,1163,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,50,"[""btrfs.path.alloc.free""]","[""btrfs_free_path""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_609cac807e6f,fs/btrfs/extent-tree.c,btrfs_free_tree_block,3659,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_4493a9333ce2,fs/btrfs/extent-tree.c,check_ref_exists,5738,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,50,"[""btrfs.path.alloc.free""]","[""btrfs_free_path""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",exists ? 1 : 0
candidate_f2328e666b3c,fs/btrfs/extent_io.c,extent_writepage,1890,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_3f0f4835c33b,fs/btrfs/extent_io.c,extent_writepage,1897,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_88b7dda9db3a,fs/btrfs/inode.c,btrfs_symlink,9087,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,50,"[""btrfs.path.alloc.free""]","[""btrfs_free_path""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_000f77cd1bda,fs/btrfs/qgroup.c,btrfs_qgroup_trace_extent,2184,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_5a09770f571c,fs/btrfs/qgroup.c,btrfs_quota_enable,1084,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,50,"[""btrfs.path.alloc.free""]","[""btrfs_free_path""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_a19a1be4e91d,fs/btrfs/raid56.c,bio_add_paddrs,1197,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_0c5ca7d54fbd,fs/btrfs/relocation.c,btrfs_last_identity_remap_gone,4723,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,50,"[""btrfs.path.alloc.free""]","[""btrfs_free_path""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_5dbe6f2352ce,fs/btrfs/relocation.c,btrfs_last_identity_remap_gone,4732,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,50,"[""btrfs.path.alloc.free""]","[""btrfs_free_path""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_42607c0f3885,fs/btrfs/relocation.c,btrfs_recover_relocation,5614,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,50,"[""btrfs.root.get.put""]","[""btrfs_put_root""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_14e914261715,fs/btrfs/relocation.c,btrfs_recover_relocation,5622,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,50,"[""btrfs.root.get.put""]","[""btrfs_put_root""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_807cfc5694be,fs/btrfs/send.c,btrfs_compare_trees,7675,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,50,"[""btrfs.path.alloc.free"", ""btrfs.path.alloc.free""]","[""btrfs_free_path"", ""btrfs_free_path""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_44af558512d4,fs/btrfs/send.c,btrfs_compare_trees,7684,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,50,"[""btrfs.path.alloc.free"", ""btrfs.path.alloc.free""]","[""btrfs_free_path"", ""btrfs_free_path""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_cd9035478bcd,fs/btrfs/send.c,btrfs_compare_trees,7725,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,50,"[""btrfs.path.alloc.free"", ""btrfs.path.alloc.free""]","[""btrfs_free_path"", ""btrfs_free_path""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_bcf3347ad19b,fs/btrfs/send.c,btrfs_compare_trees,7737,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,50,"[""btrfs.path.alloc.free"", ""btrfs.path.alloc.free""]","[""btrfs_free_path"", ""btrfs_free_path""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_93d61563dcee,fs/btrfs/send.c,btrfs_compare_trees,7748,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,50,"[""btrfs.path.alloc.free"", ""btrfs.path.alloc.free""]","[""btrfs_free_path"", ""btrfs_free_path""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_dcb07ff82279,fs/btrfs/send.c,btrfs_compare_trees,7753,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,50,"[""btrfs.path.alloc.free"", ""btrfs.path.alloc.free""]","[""btrfs_free_path"", ""btrfs_free_path""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_dedf07bf643e,fs/btrfs/send.c,btrfs_compare_trees,7763,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,50,"[""btrfs.path.alloc.free"", ""btrfs.path.alloc.free""]","[""btrfs_free_path"", ""btrfs_free_path""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_ee838ebb7b61,fs/btrfs/send.c,btrfs_compare_trees,7776,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,50,"[""btrfs.path.alloc.free"", ""btrfs.path.alloc.free""]","[""btrfs_free_path"", ""btrfs_free_path""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_f958b83c2708,fs/btrfs/send.c,is_extent_unchanged,6201,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_63192ff5c8cd,fs/btrfs/tree-log.c,btrfs_recover_log_trees,7751,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,50,"[""btrfs.root.get.put""]","[""btrfs_put_root""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_bb50c1f68d88,fs/btrfs/tree-log.c,btrfs_recover_log_trees,7768,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,50,"[""btrfs.root.get.put""]","[""btrfs_put_root""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_f7bc42d3e844,fs/btrfs/block-group.c,btrfs_remove_block_group,1121,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,40,"[""btrfs.block_group.lookup.put""]","[""btrfs_put_block_group""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",-ENOENT
candidate_d6e01ec45cae,fs/btrfs/block-group.c,btrfs_remove_block_group,1163,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,40,"[""btrfs.path.alloc.free""]","[""btrfs_free_path""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_9434246e2da0,fs/btrfs/dir-item.c,btrfs_check_dir_item_collision,251,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,40,"[""btrfs.path.alloc.free""]","[""btrfs_free_path""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_b57690cb9fe1,fs/btrfs/dir-item.c,btrfs_check_dir_item_collision,260,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,40,"[""btrfs.path.alloc.free""]","[""btrfs_free_path""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",-EEXIST
candidate_87ba7101d2f4,fs/btrfs/dir-item.c,btrfs_check_dir_item_collision,269,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,40,"[""btrfs.path.alloc.free""]","[""btrfs_free_path""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",-EOVERFLOW
candidate_c2fc24037d63,fs/btrfs/dir-item.c,btrfs_insert_dir_item,136,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,40,"[""btrfs.path.alloc.free""]","[""btrfs_free_path""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_df28db9f8b16,fs/btrfs/dir-item.c,btrfs_insert_dir_item,138,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,40,"[""btrfs.path.alloc.free""]","[""btrfs_free_path""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_b5c9aaed75b3,fs/btrfs/dir-item.c,btrfs_insert_dir_item,158,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,40,"[""btrfs.path.alloc.free""]","[""btrfs_free_path""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_3da3f0b5fba1,fs/btrfs/disk-io.c,load_global_roots,2145,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,40,"[""btrfs.path.alloc.free""]","[""btrfs_free_path""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_d36bfd198f9f,fs/btrfs/disk-io.c,load_global_roots,2149,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,40,"[""btrfs.path.alloc.free""]","[""btrfs_free_path""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_d8c0b91b3723,fs/btrfs/disk-io.c,load_global_roots,2151,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,40,"[""btrfs.path.alloc.free""]","[""btrfs_free_path""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_04ca3217c51b,fs/btrfs/extent-tree.c,__btrfs_free_extent,3307,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,40,"[""btrfs.path.alloc.free""]","[""btrfs_free_path""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_ef194bc53ee5,fs/btrfs/extent-tree.c,__btrfs_free_extent,3354,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,40,"[""btrfs.path.alloc.free""]","[""btrfs_free_path""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",-EUCLEAN
candidate_8b5a4b0612ef,fs/btrfs/extent-tree.c,__btrfs_free_extent,3363,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,40,"[""btrfs.path.alloc.free""]","[""btrfs_free_path""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_cb8afa7446b5,fs/btrfs/extent-tree.c,__btrfs_inc_extent_ref,1550,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,40,"[""btrfs.path.alloc.free""]","[""btrfs_free_path""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_5f4cf9e1dce3,fs/btrfs/extent-tree.c,btrfs_drop_subtree,6538,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,40,"[""btrfs.path.alloc.free""]","[""btrfs_free_path""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",-ENOMEM
candidate_d0609c8a4eb2,fs/btrfs/extent-tree.c,btrfs_lookup_extent_info,140,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,40,"[""btrfs.path.alloc.free""]","[""btrfs_free_path""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",-EUCLEAN
