candidate_id,file,function,error_line,candidate_type,severity,evidence_level,evidence_score,historical_fix_ids,fixed_versions,matched_protocol_ids,required_actions,has_exception_hints,exception_hints,released_by_wrapper_possible,ownership_transfer_possible,manual_verdict,manual_confidence,manual_review_source,manual_confirmed_exception,manual_exception_type,manual_score_adjustment,manual_reason,manual_next_action,manual_validation_hint,score_explanation,missing_evidence,final_return_expr
candidate_0cbc406d482b,fs/f2fs/compress.c,f2fs_alloc_dic,1721,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,40,,,"[""f2fs.memory.slab.alloc.free"", ""f2fs.memory.kmalloc.family.free"", ""f2fs.memory.kv.family.kvfree"", ""f2fs.memory.slab.alloc.free""]","[""kmem_cache_free"", ""kfree"", ""kvfree"", ""kmem_cache_free""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""dic"", ""line"": 1707, ""reason"": ""resource passed to function that may retain ownership"", ""confidence"": ""low"", ""call"": ""atomic_set(&dic->remaining_pages, cc->nr_cpages)"", ""protocol_id"": ""f2fs.memory.slab.alloc.free""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""dic"", ""line"": 1712, ""reason"": ""resource passed to function that may retain ownership"", ""confidence"": ""low"", ""call"": ""refcount_set(&dic->refcnt, 1)"", ""protocol_id"": ""f2fs.memory.slab.alloc.free""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""dic"", ""line"": 1720, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""page_array_alloc(dic->inode, dic->nr_cpages)"", ""protocol_id"": ""f2fs.memory.slab.alloc.free""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(ret)
candidate_e6ebd25d9b42,fs/f2fs/compress.c,f2fs_alloc_dic,1736,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,40,,,"[""f2fs.memory.slab.alloc.free"", ""f2fs.memory.kmalloc.family.free"", ""f2fs.memory.kv.family.kvfree"", ""f2fs.memory.slab.alloc.free"", ""f2fs.memory.kmalloc.family.free"", ""f2fs.memory.kv.family.kvfree"", ""f2fs.memory.slab.alloc.free""]","[""kmem_cache_free"", ""kfree"", ""kvfree"", ""kmem_cache_free"", ""kfree"", ""kvfree"", ""kmem_cache_free""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""dic"", ""line"": 1707, ""reason"": ""resource passed to function that may retain ownership"", ""confidence"": ""low"", ""call"": ""atomic_set(&dic->remaining_pages, cc->nr_cpages)"", ""protocol_id"": ""f2fs.memory.slab.alloc.free""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""dic"", ""line"": 1712, ""reason"": ""resource passed to function that may retain ownership"", ""confidence"": ""low"", ""call"": ""refcount_set(&dic->refcnt, 1)"", ""protocol_id"": ""f2fs.memory.slab.alloc.free""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""dic"", ""line"": 1720, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""page_array_alloc(dic->inode, dic->nr_cpages)"", ""protocol_id"": ""f2fs.memory.slab.alloc.free""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""dic"", ""line"": 1735, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""f2fs_prepare_decomp_mem(dic, true)"", ""protocol_id"": ""f2fs.memory.slab.alloc.free""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(ret)
candidate_57a469f59dbc,fs/f2fs/file.c,__clone_blkaddrs,1415,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,40,,,"[""f2fs.page.get.put""]","[""f2fs_put_page""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",PTR_ERR(psrc)
candidate_061a12314470,fs/f2fs/file.c,f2fs_ioc_set_compress_option,4223,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,40,,,"[""f2fs.rwsem.write""]","[""f2fs_up_write""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_9188ab8d9130,fs/f2fs/file.c,f2fs_ioc_set_compress_option,4228,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,40,,,"[""f2fs.rwsem.write""]","[""f2fs_up_write""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_d3d534c1becb,fs/f2fs/file.c,f2fs_ioc_set_compress_option,4233,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,40,,,"[""f2fs.rwsem.write""]","[""f2fs_up_write""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_4a89ceafd88e,fs/f2fs/compress.c,f2fs_prepare_decomp_mem,1653,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,,,"[""f2fs.memory.kmalloc.family.free"", ""f2fs.memory.kv.family.kvfree"", ""f2fs.memory.slab.alloc.free""]","[""kfree"", ""kvfree"", ""kmem_cache_free""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""dic->tpages"", ""line"": 1652, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""f2fs_vmap(dic->tpages, dic->cluster_size)"", ""protocol_id"": ""f2fs.memory.kmalloc.family.free""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""dic->tpages"", ""line"": 1652, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""f2fs_vmap(dic->tpages, dic->cluster_size)"", ""protocol_id"": ""f2fs.memory.kv.family.kvfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""dic->tpages"", ""line"": 1652, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""f2fs_vmap(dic->tpages, dic->cluster_size)"", ""protocol_id"": ""f2fs.memory.slab.alloc.free""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",-ENOMEM
candidate_84324454b754,fs/f2fs/compress.c,f2fs_prepare_decomp_mem,1657,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,,,"[""f2fs.memory.kmalloc.family.free"", ""f2fs.memory.kv.family.kvfree"", ""f2fs.memory.slab.alloc.free""]","[""kfree"", ""kvfree"", ""kmem_cache_free""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""dic->tpages"", ""line"": 1652, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""f2fs_vmap(dic->tpages, dic->cluster_size)"", ""protocol_id"": ""f2fs.memory.kmalloc.family.free""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""dic->tpages"", ""line"": 1652, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""f2fs_vmap(dic->tpages, dic->cluster_size)"", ""protocol_id"": ""f2fs.memory.kv.family.kvfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""dic->tpages"", ""line"": 1652, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""f2fs_vmap(dic->tpages, dic->cluster_size)"", ""protocol_id"": ""f2fs.memory.slab.alloc.free""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",-ENOMEM
candidate_dba59cdc3a6a,fs/f2fs/data.c,f2fs_read_multi_pages,2295,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,,,"[""f2fs.memory.slab.alloc.free""]","[""kmem_cache_free""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""dic"", ""line"": 2264, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""page_folio(dic->cpages[i])"", ""protocol_id"": ""f2fs.memory.slab.alloc.free""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""dic"", ""line"": 2276, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""atomic_dec_and_test(&dic->remaining_pages)"", ""protocol_id"": ""f2fs.memory.slab.alloc.free""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""dic"", ""line"": 2277, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""f2fs_decompress_cluster(dic, true)"", ""protocol_id"": ""f2fs.memory.slab.alloc.free""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_3fe74ace6c56,fs/f2fs/data.c,f2fs_read_multi_pages,2295,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,,,"[""f2fs.memory.slab.alloc.free""]","[""kmem_cache_free""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""dic"", ""line"": 2264, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""page_folio(dic->cpages[i])"", ""protocol_id"": ""f2fs.memory.slab.alloc.free""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""dic"", ""line"": 2276, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""atomic_dec_and_test(&dic->remaining_pages)"", ""protocol_id"": ""f2fs.memory.slab.alloc.free""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""dic"", ""line"": 2277, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""f2fs_decompress_cluster(dic, true)"", ""protocol_id"": ""f2fs.memory.slab.alloc.free""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_659e13d49303,fs/f2fs/node.c,__get_nat_bitmaps,3201,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,,,"[""f2fs.memory.kv.family.kvfree""]","[""kvfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""nm_i->nat_bits"", ""line"": 3189, ""reason"": ""resource assigned into a struct field before the error path"", ""confidence"": ""low"", ""protocol_id"": ""f2fs.memory.kv.family.kvfree""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",PTR_ERR(page)
candidate_9462c08615cf,fs/f2fs/node.c,__get_nat_bitmaps,3210,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,,,"[""f2fs.memory.kv.family.kvfree""]","[""kvfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""nm_i->nat_bits"", ""line"": 3189, ""reason"": ""resource assigned into a struct field before the error path"", ""confidence"": ""low"", ""protocol_id"": ""f2fs.memory.kv.family.kvfree""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_0e5026624d17,fs/f2fs/recovery.c,recover_dentry,187,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,,,"[""f2fs.memory.slab.alloc.free""]","[""kmem_cache_free""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""entry"", ""line"": 179, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ERR_CAST(entry)"", ""protocol_id"": ""f2fs.memory.slab.alloc.free""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",err
candidate_0dfa5aae2ca3,fs/f2fs/recovery.c,recover_dentry,191,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,,,"[""f2fs.memory.slab.alloc.free""]","[""kmem_cache_free""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""entry"", ""line"": 179, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ERR_CAST(entry)"", ""protocol_id"": ""f2fs.memory.slab.alloc.free""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",err
candidate_64f8d8ecd063,fs/f2fs/recovery.c,recover_dentry,196,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,,,"[""f2fs.memory.slab.alloc.free""]","[""kmem_cache_free""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""entry"", ""line"": 179, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ERR_CAST(entry)"", ""protocol_id"": ""f2fs.memory.slab.alloc.free""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",err
candidate_7eaa91aae064,fs/f2fs/recovery.c,recover_dentry,205,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,,,"[""f2fs.memory.slab.alloc.free""]","[""kmem_cache_free""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""entry"", ""line"": 179, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ERR_CAST(entry)"", ""protocol_id"": ""f2fs.memory.slab.alloc.free""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",err
candidate_59cba58d03ce,fs/f2fs/recovery.c,recover_dentry,205,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,,,"[""f2fs.memory.slab.alloc.free""]","[""kmem_cache_free""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""entry"", ""line"": 179, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ERR_CAST(entry)"", ""protocol_id"": ""f2fs.memory.slab.alloc.free""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",err
candidate_1eeea5493534,fs/f2fs/recovery.c,recover_dentry,211,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,,,"[""f2fs.memory.slab.alloc.free""]","[""kmem_cache_free""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""entry"", ""line"": 179, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ERR_CAST(entry)"", ""protocol_id"": ""f2fs.memory.slab.alloc.free""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",err
candidate_a52bb1e28a1d,fs/f2fs/recovery.c,recover_dentry,211,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,,,"[""f2fs.memory.slab.alloc.free""]","[""kmem_cache_free""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""entry"", ""line"": 179, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ERR_CAST(entry)"", ""protocol_id"": ""f2fs.memory.slab.alloc.free""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",err
candidate_3b63842a0e2f,fs/f2fs/segment.c,build_dirty_segmap,5146,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,,,"[""f2fs.memory.kmalloc.family.free"", ""f2fs.memory.kv.family.kvfree"", ""f2fs.memory.slab.alloc.free""]","[""kfree"", ""kvfree"", ""kmem_cache_free""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""dirty_i"", ""line"": 5138, ""reason"": ""resource assigned into a struct field before the error path"", ""confidence"": ""low"", ""protocol_id"": ""f2fs.memory.kmalloc.family.free""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""dirty_i"", ""line"": 5139, ""reason"": ""resource passed to function that may retain ownership"", ""confidence"": ""low"", ""call"": ""mutex_init(&dirty_i->seglist_lock)"", ""protocol_id"": ""f2fs.memory.kmalloc.family.free""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""dirty_i"", ""line"": 5138, ""reason"": ""resource assigned into a struct field before the error path"", ""confidence"": ""low"", ""protocol_id"": ""f2fs.memory.kv.family.kvfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""dirty_i"", ""line"": 5139, ""reason"": ""resource passed to function that may retain ownership"", ""confidence"": ""low"", ""call"": ""mutex_init(&dirty_i->seglist_lock)"", ""protocol_id"": ""f2fs.memory.kv.family.kvfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""dirty_i"", ""line"": 5138, ""reason"": ""resource assigned into a struct field before the error path"", ""confidence"": ""low"", ""protocol_id"": ""f2fs.memory.slab.alloc.free""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""dirty_i"", ""line"": 5139, ""reason"": ""resource passed to function that may retain ownership"", ""confidence"": ""low"", ""call"": ""mutex_init(&dirty_i->seglist_lock)"", ""protocol_id"": ""f2fs.memory.slab.alloc.free""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",-ENOMEM
