candidate_id,file,function,error_line,candidate_type,severity,evidence_level,evidence_score,matched_protocol_ids,required_actions,has_exception_hints,exception_hints,released_by_wrapper_possible,ownership_transfer_possible,manual_verdict,manual_confidence,manual_review_source,manual_confirmed_exception,manual_exception_type,manual_score_adjustment,manual_reason,manual_next_action,manual_validation_hint,score_explanation,missing_evidence,final_return_expr
candidate_938efd84da4b,fs/btrfs/free-space-cache.c,insert_into_bitmap,2418,missing_cleanup,P1,E2_API_PROTOCOL_SUPPORTED,80,"[""lock.spin.variants""]","[""spin_unlock""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P1 severity +20"", ""journal or lock protocol violation without exception hints +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_30c7636741f0,fs/btrfs/ref-verify.c,add_block_entry,285,missing_cleanup,P1,E2_API_PROTOCOL_SUPPORTED,80,"[""lock.spin.variants""]","[""spin_unlock""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P1 severity +20"", ""journal or lock protocol violation without exception hints +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",exist
candidate_1c43d104ceaa,fs/btrfs/block-group.c,load_extent_tree_free,779,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,70,"[""lock.mutex.lock.unlock""]","[""mutex_unlock""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""journal or lock protocol violation without exception hints +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_3a913c873a9a,fs/btrfs/block-group.c,load_extent_tree_free,788,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,70,"[""lock.mutex.lock.unlock""]","[""mutex_unlock""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""journal or lock protocol violation without exception hints +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_21d639117451,fs/btrfs/block-group.c,load_extent_tree_free,810,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,70,"[""lock.mutex.lock.unlock""]","[""mutex_unlock""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""journal or lock protocol violation without exception hints +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_39094ec2190c,fs/btrfs/delayed-ref.c,btrfs_delayed_ref_lock,512,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,70,"[""lock.spin.variants""]","[""spin_unlock""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""journal or lock protocol violation without exception hints +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",-EAGAIN
candidate_a8352c91c837,fs/btrfs/dev-replace.c,mark_block_group_to_copy,494,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,70,"[""lock.spin.variants""]","[""spin_unlock""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""journal or lock protocol violation without exception hints +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_805f1da36c91,fs/btrfs/raid56.c,alloc_rbio,933,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,"[""memory.slab.alloc.free"", ""memory.kv.alloc.free""]","[""kfree"", ""kvfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(-ENOMEM)
candidate_a9b482faab81,fs/btrfs/raid56.c,alloc_rbio,933,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,"[""memory.slab.alloc.free"", ""memory.kv.alloc.free""]","[""kfree"", ""kvfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(-ENOMEM)
candidate_1b24dd49d9fd,fs/btrfs/super.c,btrfs_get_tree_subvol,2023,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,"[""memory.kv.alloc.free"", ""memory.slab.alloc.free"", ""memory.kv.alloc.free"", ""memory.slab.alloc.free"", ""memory.kv.alloc.free""]","[""kvfree"", ""kfree"", ""kvfree"", ""kfree"", ""kvfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",-ENOMEM
candidate_6c5651721efb,fs/btrfs/sysfs.c,btrfs_sysfs_add_qgroups,2352,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,"[""memory.slab.alloc.free"", ""memory.kv.alloc.free""]","[""kfree"", ""kvfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_258cc49242f2,fs/btrfs/sysfs.c,btrfs_sysfs_add_qgroups,2358,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,"[""memory.slab.alloc.free"", ""memory.kv.alloc.free""]","[""kfree"", ""kvfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_1f7edacd3043,fs/btrfs/volumes.c,btrfs_get_dev_args_from_path,2347,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,"[""memory.slab.alloc.free"", ""memory.kv.alloc.free"", ""memory.slab.alloc.free"", ""memory.kv.alloc.free""]","[""kfree"", ""kvfree"", ""kfree"", ""kvfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",-ENOMEM
candidate_c45a515c1be0,fs/btrfs/volumes.c,btrfs_get_dev_args_from_path,2354,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,"[""memory.slab.alloc.free"", ""memory.kv.alloc.free"", ""memory.slab.alloc.free"", ""memory.kv.alloc.free""]","[""kfree"", ""kvfree"", ""kfree"", ""kvfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_1afad3ef1c69,fs/btrfs/zlib.c,zlib_alloc_workspace,83,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,"[""memory.kv.alloc.free"", ""memory.slab.alloc.free"", ""memory.kv.alloc.free""]","[""kvfree"", ""kfree"", ""kvfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(-ENOMEM)
candidate_69ab6a3b32f5,fs/btrfs/block-rsv.c,btrfs_block_rsv_refill,262,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_d7e65cb869d8,fs/btrfs/block-rsv.c,btrfs_block_rsv_refill,267,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_4ac8dbd45d9d,fs/btrfs/ctree.c,btrfs_search_slot_for_read,2476,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_1d983e37b398,fs/btrfs/disk-io.c,btree_writepages,514,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_70797dd8b9a1,fs/btrfs/extent-io-tree.c,__clear_extent_bit,724,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_092b858f63c7,fs/btrfs/extent-tree.c,can_allocate_chunk_zoned,4092,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_2603655795d5,fs/btrfs/extent-tree.c,lookup_extent_data_ref,476,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_55f5b8a9d38c,fs/btrfs/extent_io.c,__extent_writepage,1476,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_c888d2148521,fs/btrfs/extent_io.c,__extent_writepage,1482,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_b9effc70f242,fs/btrfs/extent_io.c,attach_eb_folio_to_filemap,3638,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_94bd3a3b8776,fs/btrfs/extent_io.c,submit_eb_page,1886,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_ed48e5c20d66,fs/btrfs/free-space-cache.c,__load_free_space_cache,764,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_b6360b0436b8,fs/btrfs/free-space-cache.c,btrfs_alloc_from_bitmap,3202,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_9cb82d2be686,fs/btrfs/free-space-cache.c,btrfs_alloc_from_cluster,3285,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_94f1b30fd646,fs/btrfs/free-space-cache.c,setup_cluster_bitmap,3536,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_418a49743867,fs/btrfs/ioctl.c,key_in_sk,1527,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_bd8210f44006,fs/btrfs/lzo.c,lzo_decompress_bio,411,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_f695359f7773,fs/btrfs/qgroup.c,btrfs_qgroup_trace_extent_post,1990,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_9dcc3b62b9a6,fs/btrfs/relocation.c,btrfs_recover_relocation,4387,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,50,"[""btrfs.root.get.put""]","[""btrfs_put_root""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",err
candidate_dbf74de7a43f,fs/btrfs/relocation.c,btrfs_recover_relocation,4395,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,50,"[""btrfs.root.get.put""]","[""btrfs_put_root""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",err
candidate_eaa38149ad4d,fs/btrfs/scrub.c,scrub_print_warning_inode,417,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_dea1a5a44a7a,fs/btrfs/scrub.c,scrub_print_warning_inode,445,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_523dc8f7dd81,fs/btrfs/send.c,changed_cb,7256,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_c3e9295af6fe,fs/btrfs/tree-log.c,overwrite_item,442,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_dd118b7beebd,fs/btrfs/zoned.c,btrfs_load_zone_info,1321,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_952ef3e9d943,fs/btrfs/backref.c,btrfs_find_all_leafs,1718,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,40,"[""btrfs.ulist.alloc.free""]","[""ulist_free""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_77df1115c5e4,fs/btrfs/backref.c,btrfs_is_data_extent_shared,1891,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,40,"[""btrfs.transaction.start.end_or_commit""]","[""btrfs_end_transaction""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_3bb5f39d4a24,fs/btrfs/backref.c,resolve_indirect_refs,761,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,40,"[""btrfs.ulist.alloc.free""]","[""ulist_free""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_436d0be7e4b1,fs/btrfs/backref.c,resolve_indirect_refs,775,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,40,"[""btrfs.ulist.alloc.free""]","[""ulist_free""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_f7c737000057,fs/btrfs/compression.c,alloc_heuristic_ws,714,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,40,"[""memory.slab.alloc.free"", ""memory.kv.alloc.free"", ""memory.kv.alloc.free""]","[""kfree"", ""kvfree"", ""kvfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""ws"", ""line"": 705, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""kzalloc(sizeof(*ws), GFP_KERNEL)"", ""protocol_id"": ""memory.slab.alloc.free""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""ws"", ""line"": 713, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""kcalloc(BUCKET_SIZE, sizeof(*ws->bucket), GFP_KERNEL)"", ""protocol_id"": ""memory.slab.alloc.free""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""ws"", ""line"": 705, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""kzalloc(sizeof(*ws), GFP_KERNEL)"", ""protocol_id"": ""memory.kv.alloc.free""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""ws"", ""line"": 713, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""kcalloc(BUCKET_SIZE, sizeof(*ws->bucket), GFP_KERNEL)"", ""protocol_id"": ""memory.kv.alloc.free""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(-ENOMEM)
candidate_e21047be7205,fs/btrfs/compression.c,alloc_heuristic_ws,718,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,40,"[""memory.slab.alloc.free"", ""memory.kv.alloc.free"", ""memory.kv.alloc.free"", ""memory.slab.alloc.free"", ""memory.kv.alloc.free""]","[""kfree"", ""kvfree"", ""kvfree"", ""kfree"", ""kvfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""ws"", ""line"": 705, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""kzalloc(sizeof(*ws), GFP_KERNEL)"", ""protocol_id"": ""memory.slab.alloc.free""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""ws"", ""line"": 713, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""kcalloc(BUCKET_SIZE, sizeof(*ws->bucket), GFP_KERNEL)"", ""protocol_id"": ""memory.slab.alloc.free""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""ws->bucket"", ""line"": 713, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""kcalloc(BUCKET_SIZE, sizeof(*ws->bucket), GFP_KERNEL)"", ""protocol_id"": ""memory.slab.alloc.free""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""ws"", ""line"": 717, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""kcalloc(BUCKET_SIZE, sizeof(*ws->bucket_b), GFP_KERNEL)"", ""protocol_id"": ""memory.slab.alloc.free""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""ws"", ""line"": 705, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""kzalloc(sizeof(*ws), GFP_KERNEL)"", ""protocol_id"": ""memory.kv.alloc.free""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""ws"", ""line"": 713, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""kcalloc(BUCKET_SIZE, sizeof(*ws->bucket), GFP_KERNEL)"", ""protocol_id"": ""memory.kv.alloc.free""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""ws->bucket"", ""line"": 713, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""kcalloc(BUCKET_SIZE, sizeof(*ws->bucket), GFP_KERNEL)"", ""protocol_id"": ""memory.kv.alloc.free""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""ws"", ""line"": 717, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""kcalloc(BUCKET_SIZE, sizeof(*ws->bucket_b), GFP_KERNEL)"", ""protocol_id"": ""memory.kv.alloc.free""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(-ENOMEM)
