candidate_id,file,function,error_line,candidate_type,severity,evidence_level,evidence_score,matched_protocol_ids,required_actions,has_exception_hints,exception_hints,released_by_wrapper_possible,ownership_transfer_possible,manual_verdict,manual_confidence,manual_review_source,manual_confirmed_exception,manual_exception_type,manual_score_adjustment,manual_reason,manual_next_action,manual_validation_hint,score_explanation,missing_evidence,final_return_expr
candidate_343e5e0b9add,fs/xfs/xfs_rtalloc.c,xfs_rtcopy_summary,102,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_cfcfe8b9d353,fs/xfs/xfs_rtalloc.c,xfs_rtcopy_summary,107,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_40ab97ad7725,fs/xfs/xfs_rtalloc.c,xfs_rtcopy_summary,110,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_029fa30fb343,fs/xfs/xfs_trans.c,xfs_trans_reserve_more_inode,1290,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_411e62031fdf,fs/xfs/xfs_attr_list.c,xfs_attr_shortform_list,164,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,40,"[""memory.kv.vmalloc.family.kvfree"", ""memory.kmalloc.kzalloc.kcalloc.kmem_alloc.kfree"", ""memory.kv.vmalloc.family.kvfree"", ""memory.kmalloc.kzalloc.kcalloc.kmem_alloc.kfree""]","[""kvfree"", ""kfree"", ""kvfree"", ""kfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""sbuf"", ""line"": 127, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""kmem_free(sbuf)"", ""protocol_id"": ""memory.kv.vmalloc.family.kvfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""sbuf"", ""line"": 146, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""xfs_sort(sbuf, nsbuf, sizeof(*sbuf), xfs_attr_shortform_compare)"", ""protocol_id"": ""memory.kv.vmalloc.family.kvfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""sbuf"", ""line"": 127, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""kmem_free(sbuf)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""sbuf"", ""line"": 146, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""xfs_sort(sbuf, nsbuf, sizeof(*sbuf), xfs_attr_shortform_compare)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_alloc.kfree""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",error
candidate_39fe2331f1d8,fs/xfs/xfs_inode.c,xfs_lookup,667,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,40,"[""xfs.inode.iget.irele""]","[""xfs_irele""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",error
candidate_d5f4210a0baa,fs/xfs/xfs_log_recover.c,xlog_recover_iget,1755,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,40,"[""xfs.inode.iget.irele""]","[""xfs_irele""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",error
candidate_f2b890a8a91c,fs/xfs/xfs_log_recover.c,xlog_recover_iget,1759,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,40,"[""xfs.inode.iget.irele""]","[""xfs_irele""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",error
candidate_e22b8c868b65,fs/xfs/xfs_qm.c,xfs_qm_qino_alloc,772,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,40,"[""xfs.inode.iget.irele""]","[""xfs_irele""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",error
candidate_ebecac35470d,fs/xfs/xfs_qm.c,xfs_qm_qino_alloc,783,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,40,"[""xfs.inode.iget.irele""]","[""xfs_irele""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",error
candidate_cf2d804d94df,fs/xfs/xfs_qm.c,xfs_qm_qino_alloc,793,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,40,"[""xfs.inode.iget.irele""]","[""xfs_irele""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",error
candidate_e7c33672e915,fs/xfs/xfs_attr_list.c,xfs_attr_shortform_list,175,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,"[""memory.kv.vmalloc.family.kvfree"", ""memory.kmalloc.kzalloc.kcalloc.kmem_alloc.kfree"", ""memory.kv.vmalloc.family.kvfree"", ""memory.kmalloc.kzalloc.kcalloc.kmem_alloc.kfree""]","[""kvfree"", ""kfree"", ""kvfree"", ""kfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""sbuf"", ""line"": 127, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""kmem_free(sbuf)"", ""protocol_id"": ""memory.kv.vmalloc.family.kvfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""sbuf"", ""line"": 146, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""xfs_sort(sbuf, nsbuf, sizeof(*sbuf), xfs_attr_shortform_compare)"", ""protocol_id"": ""memory.kv.vmalloc.family.kvfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""sbp"", ""line"": 172, ""reason"": ""resource assigned into a struct field before the error path"", ""confidence"": ""low"", ""protocol_id"": ""memory.kv.vmalloc.family.kvfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""sbuf"", ""line"": 127, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""kmem_free(sbuf)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""sbuf"", ""line"": 146, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""xfs_sort(sbuf, nsbuf, sizeof(*sbuf), xfs_attr_shortform_compare)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""sbp"", ""line"": 172, ""reason"": ""resource assigned into a struct field before the error path"", ""confidence"": ""low"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_alloc.kfree""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",error
candidate_4ae797874b0e,fs/xfs/xfs_filestream.c,xfs_filestream_create_association,323,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,"[""memory.kv.vmalloc.family.kvfree"", ""memory.kmalloc.kzalloc.kcalloc.kmem_alloc.kfree""]","[""kvfree"", ""kfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""item"", ""line"": 316, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""kmem_alloc(sizeof(*item), KM_MAYFAIL)"", ""protocol_id"": ""memory.kv.vmalloc.family.kvfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""item"", ""line"": 322, ""reason"": ""resource passed to function that may retain ownership"", ""confidence"": ""low"", ""call"": ""xfs_mru_cache_insert(mp->m_filestream, pino, &item->mru)"", ""protocol_id"": ""memory.kv.vmalloc.family.kvfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""item"", ""line"": 316, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""kmem_alloc(sizeof(*item), KM_MAYFAIL)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""item"", ""line"": 322, ""reason"": ""resource passed to function that may retain ownership"", ""confidence"": ""low"", ""call"": ""xfs_mru_cache_insert(mp->m_filestream, pino, &item->mru)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_alloc.kfree""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_2b90d125108e,fs/xfs/xfs_inode_item_recover.c,xlog_recover_inode_commit_pass2,297,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,"[""memory.kv.vmalloc.family.kvfree"", ""memory.kmalloc.kzalloc.kcalloc.kmem_alloc.kfree""]","[""kvfree"", ""kfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""in_f"", ""line"": 296, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""xfs_inode_item_format_convert(&item->ri_buf[0], in_f)"", ""protocol_id"": ""memory.kv.vmalloc.family.kvfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""in_f"", ""line"": 296, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""xfs_inode_item_format_convert(&item->ri_buf[0], in_f)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_alloc.kfree""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",error
candidate_f59da738f8ec,fs/xfs/xfs_inode_item_recover.c,xlog_recover_inode_commit_pass2,305,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,"[""memory.kv.vmalloc.family.kvfree"", ""memory.kmalloc.kzalloc.kcalloc.kmem_alloc.kfree""]","[""kvfree"", ""kfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""in_f"", ""line"": 296, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""xfs_inode_item_format_convert(&item->ri_buf[0], in_f)"", ""protocol_id"": ""memory.kv.vmalloc.family.kvfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""in_f"", ""line"": 296, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""xfs_inode_item_format_convert(&item->ri_buf[0], in_f)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_alloc.kfree""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",error
candidate_ca556196e851,fs/xfs/xfs_inode_item_recover.c,xlog_recover_inode_commit_pass2,314,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,"[""memory.kv.vmalloc.family.kvfree"", ""memory.kmalloc.kzalloc.kcalloc.kmem_alloc.kfree""]","[""kvfree"", ""kfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""in_f"", ""line"": 296, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""xfs_inode_item_format_convert(&item->ri_buf[0], in_f)"", ""protocol_id"": ""memory.kv.vmalloc.family.kvfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""in_f"", ""line"": 305, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""xlog_is_buffer_cancelled(log, in_f->ilf_blkno, in_f->ilf_len)"", ""protocol_id"": ""memory.kv.vmalloc.family.kvfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""in_f"", ""line"": 307, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""trace_xfs_log_recover_inode_cancel(log, in_f)"", ""protocol_id"": ""memory.kv.vmalloc.family.kvfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""in_f"", ""line"": 310, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""trace_xfs_log_recover_inode_recover(log, in_f)"", ""protocol_id"": ""memory.kv.vmalloc.family.kvfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""in_f"", ""line"": 296, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""xfs_inode_item_format_convert(&item->ri_buf[0], in_f)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""in_f"", ""line"": 305, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""xlog_is_buffer_cancelled(log, in_f->ilf_blkno, in_f->ilf_len)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""in_f"", ""line"": 307, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""trace_xfs_log_recover_inode_cancel(log, in_f)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""in_f"", ""line"": 310, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""trace_xfs_log_recover_inode_recover(log, in_f)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_alloc.kfree""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",error
