candidate_id,file,function,error_line,candidate_type,severity,evidence_level,evidence_score,historical_fix_ids,fixed_versions,matched_protocol_ids,required_actions,has_exception_hints,exception_hints,released_by_wrapper_possible,ownership_transfer_possible,manual_verdict,manual_confidence,manual_review_source,manual_confirmed_exception,manual_exception_type,manual_score_adjustment,manual_reason,manual_next_action,manual_validation_hint,score_explanation,missing_evidence,final_return_expr
candidate_ff0a7e9c161e,fs/ext4/fast_commit.c,ext4_fc_replay_del_range,1881,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,,,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_ff9df0810f59,fs/ext4/fast_commit.c,ext4_fc_replay_del_range,1898,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,,,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_fbfc1ce2a186,fs/ext4/fast_commit.c,ext4_fc_replay_inode,1550,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,,,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_c9d7a3743372,fs/ext4/fast_commit.c,ext4_fc_replay_inode,1556,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,,,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_fc88e76821f5,fs/ext4/fast_commit.c,ext4_fc_replay_inode,1582,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,,,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_601c3ff69fb1,fs/ext4/fast_commit.c,ext4_fc_replay_inode,1585,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,,,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_35751ea629f6,fs/ext4/fast_commit.c,ext4_fc_replay_inode,1588,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,,,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_ef20c48c1a9e,fs/ext4/ialloc.c,__ext4_new_inode,1124,missing_cleanup,P1,E2_API_PROTOCOL_SUPPORTED,45,,,"[""journal.ext4_journal_start.stop""]","[""ext4_journal_stop""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""journal_handle"", ""resource_expr"": ""handle"", ""line"": 1123, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ext4_handle_dirty_metadata(handle, NULL, inode_bitmap_bh)"", ""protocol_id"": ""journal.ext4_journal_start.stop""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P1 severity +20"", ""journal or lock protocol violation with exception hints +5""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(err)
candidate_f9800312ddb2,fs/ext4/ialloc.c,__ext4_new_inode,1132,missing_cleanup,P1,E2_API_PROTOCOL_SUPPORTED,45,,,"[""journal.ext4_journal_start.stop""]","[""ext4_journal_stop""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""journal_handle"", ""resource_expr"": ""handle"", ""line"": 1123, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ext4_handle_dirty_metadata(handle, NULL, inode_bitmap_bh)"", ""protocol_id"": ""journal.ext4_journal_start.stop""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P1 severity +20"", ""journal or lock protocol violation with exception hints +5""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(err)
candidate_03252bece785,fs/ext4/ialloc.c,__ext4_new_inode,1143,missing_cleanup,P1,E2_API_PROTOCOL_SUPPORTED,45,,,"[""journal.ext4_journal_start.stop""]","[""ext4_journal_stop""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""journal_handle"", ""resource_expr"": ""handle"", ""line"": 1123, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ext4_handle_dirty_metadata(handle, NULL, inode_bitmap_bh)"", ""protocol_id"": ""journal.ext4_journal_start.stop""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P1 severity +20"", ""journal or lock protocol violation with exception hints +5""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(err)
candidate_aa3d3a83fe3e,fs/ext4/ialloc.c,__ext4_new_inode,1150,missing_cleanup,P1,E2_API_PROTOCOL_SUPPORTED,45,,,"[""journal.ext4_journal_start.stop""]","[""ext4_journal_stop""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""journal_handle"", ""resource_expr"": ""handle"", ""line"": 1123, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ext4_handle_dirty_metadata(handle, NULL, inode_bitmap_bh)"", ""protocol_id"": ""journal.ext4_journal_start.stop""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P1 severity +20"", ""journal or lock protocol violation with exception hints +5""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(err)
candidate_dc1b30d82164,fs/ext4/ialloc.c,__ext4_new_inode,1172,missing_cleanup,P1,E2_API_PROTOCOL_SUPPORTED,45,,,"[""journal.ext4_journal_start.stop""]","[""ext4_journal_stop""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""journal_handle"", ""resource_expr"": ""handle"", ""line"": 1123, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ext4_handle_dirty_metadata(handle, NULL, inode_bitmap_bh)"", ""protocol_id"": ""journal.ext4_journal_start.stop""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""journal_handle"", ""resource_expr"": ""handle"", ""line"": 1157, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ext4_handle_dirty_metadata(handle, NULL, block_bitmap_bh)"", ""protocol_id"": ""journal.ext4_journal_start.stop""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P1 severity +20"", ""journal or lock protocol violation with exception hints +5""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(err)
candidate_c4019f32efb1,fs/ext4/extents.c,ext4_ext_insert_extent,2097,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,,,"[""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""]","[""kfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""npath"", ""line"": 2095, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""BUG_ON(npath->p_depth != path->p_depth)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(err)
candidate_fdaf63ac306e,fs/ext4/extents.c,ext4_split_extent_at,3257,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,,,"[""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""]","[""kfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""path"", ""line"": 3252, ""reason"": ""resource passed to function that may retain ownership"", ""confidence"": ""low"", ""call"": ""ext4_ext_insert_extent(handle, inode, path, &newex, flags)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",path
candidate_dd7dddb1ab7b,fs/ext4/namei.c,ext4_dx_add_entry,2612,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,,,"[""buffer_head.sb_bread.bread.ext4_bread.ext4_getblk.brelse""]","[""brelse""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""buffer_head"", ""resource_expr"": ""bh2"", ""line"": 2605, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""swap(frame->bh, bh2)"", ""protocol_id"": ""buffer_head.sb_bread.bread.ext4_bread.ext4_getblk.brelse""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""buffer_head"", ""resource_expr"": ""bh2"", ""line"": 2611, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ext4_handle_dirty_dx_node(handle, dir, bh2)"", ""protocol_id"": ""buffer_head.sb_bread.bread.ext4_bread.ext4_getblk.brelse""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",unknown
candidate_65d848d5f1fd,fs/ext4/orphan.c,ext4_init_orphan_info,610,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,,,"[""buffer_head.sb_bread.bread.ext4_bread.ext4_getblk.brelse""]","[""brelse""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""buffer_head"", ""resource_expr"": ""oi->of_binfo[i].ob_bh"", ""line"": 609, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ext4_orphan_block_tail(sb, oi->of_binfo[i].ob_bh)"", ""protocol_id"": ""buffer_head.sb_bread.bread.ext4_bread.ext4_getblk.brelse""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_02ee93edfc17,fs/ext4/orphan.c,ext4_init_orphan_info,610,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,,,"[""buffer_head.sb_bread.bread.ext4_bread.ext4_getblk.brelse""]","[""brelse""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""buffer_head"", ""resource_expr"": ""oi->of_binfo[i].ob_bh"", ""line"": 609, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ext4_orphan_block_tail(sb, oi->of_binfo[i].ob_bh)"", ""protocol_id"": ""buffer_head.sb_bread.bread.ext4_bread.ext4_getblk.brelse""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_f3e8e44a00d3,fs/ext4/orphan.c,ext4_init_orphan_info,615,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,,,"[""buffer_head.sb_bread.bread.ext4_bread.ext4_getblk.brelse""]","[""brelse""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""buffer_head"", ""resource_expr"": ""oi->of_binfo[i].ob_bh"", ""line"": 609, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ext4_orphan_block_tail(sb, oi->of_binfo[i].ob_bh)"", ""protocol_id"": ""buffer_head.sb_bread.bread.ext4_bread.ext4_getblk.brelse""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_def03dceca5d,fs/ext4/orphan.c,ext4_init_orphan_info,615,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,,,"[""buffer_head.sb_bread.bread.ext4_bread.ext4_getblk.brelse""]","[""brelse""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""buffer_head"", ""resource_expr"": ""oi->of_binfo[i].ob_bh"", ""line"": 609, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ext4_orphan_block_tail(sb, oi->of_binfo[i].ob_bh)"", ""protocol_id"": ""buffer_head.sb_bread.bread.ext4_bread.ext4_getblk.brelse""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_f2f53113a5dd,fs/ext4/xattr.c,ext4_expand_extra_isize_ea,2840,stale_error_after_retry,P1,E0_STATIC_RULE_ONLY,30,,,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P1 severity +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",error
